Classpath;Classname;Count
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.BaseFetchConnection;1
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.BasePackConnection;1
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.BasePackFetchConnection;1
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.BasePackFetchConnection$1;1
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.BasePackFetchConnection$CancelledException;1
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.BasePackFetchConnection$FetchConfig;1
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.BasePackFetchConnection$FetchStateV2;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.BasePackPushConnection;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.BasePackPushConnection$CheckingSideBandOutputStream;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.BundleFetchConnection;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.BundleWriter;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.CapabilitiesV2Request;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.CapabilitiesV2Request$Builder;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.ChainingCredentialsProvider;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.Connection;1
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.ConnectivityChecker;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.ConnectivityChecker$ConnectivityCheckInfo;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.CredentialItem;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.CredentialItem$CharArrayType;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.CredentialItem$InformationalMessage;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.CredentialItem$Password;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.CredentialItem$StringType;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.CredentialItem$Username;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.CredentialItem$YesNoType;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.CredentialsProvider;1
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.Daemon;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.Daemon$1;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.Daemon$2;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.Daemon$3;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.Daemon$Acceptor;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.DaemonClient;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.DaemonService;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.DaemonService$ServiceConfig;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.FetchConnection;1
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.FetchHeadRecord;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.FetchProcess;1
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.FetchRequest;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.FetchResult;1
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.FetchV0Request;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.FetchV0Request$Builder;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.FetchV2Request;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.FetchV2Request$Builder;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.FilterSpec;1
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.FilterSpec$ObjectTypes;1
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.FtpChannel;1
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.FtpChannel$DirEntry;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.FtpChannel$FtpException;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.GitProtocolConstants;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.GitProtocolConstants$MultiAck;1
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.HMACSHA1NonceGenerator;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.HttpAuthMethod;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.HttpAuthMethod$Basic;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.HttpAuthMethod$Digest;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.HttpAuthMethod$Negotiate;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.HttpAuthMethod$None;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.HttpAuthMethod$Type;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.HttpAuthMethod$Type$1;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.HttpAuthMethod$Type$2;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.HttpAuthMethod$Type$3;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.HttpAuthMethod$Type$4;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.HttpConfig;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.HttpConfig$1;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.HttpConfig$HttpRedirectMode;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.HttpTransport;1
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.InsecureCipherFactory;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.InternalFetchConnection;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.InternalFetchConnection$1;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.InternalFetchConnection$2;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.InternalHttpServerGlue;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.InternalPushConnection;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.InternalPushConnection$1;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.LsRefsV2Request;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.LsRefsV2Request$Builder;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.NetRC;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.NetRC$1;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.NetRC$NetRCEntry;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.NetRC$State;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.NetRCCredentialsProvider;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.NonceGenerator;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.ObjectCountCallback;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.ObjectInfoRequest;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.ObjectInfoRequest$Builder;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.OperationResult;1
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.PackLock;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.PackParser;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.PackParser$DeltaChain;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.PackParser$DeltaVisit;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.PackParser$InflaterStream;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.PackParser$ObjectTypeAndSize;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.PackParser$Source;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.PackParser$UnresolvedDelta;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.PackTransport;1
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.PackedObjectInfo;1
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.PacketLineIn;1
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.PacketLineIn$AckNackResult;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.PacketLineIn$InputOverLimitIOException;1
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.PacketLineIn$PacketLineInIterator;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.PacketLineIn$PacketLineInIterator$1;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.PacketLineOut;1
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.PostReceiveHook;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.PostReceiveHookChain;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.PostUploadHook;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.PostUploadHookChain;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.PreReceiveHook;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.PreReceiveHookChain;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.PreUploadHook;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.PreUploadHook$1;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.PreUploadHookChain;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.ProgressSpinner;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.ProtocolV0Parser;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.ProtocolV2Hook;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.ProtocolV2Hook$1;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.ProtocolV2HookChain;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.ProtocolV2Parser;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.PushCertificate;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.PushCertificate$NonceStatus;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.PushCertificateIdent;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.PushCertificateParser;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.PushCertificateParser$PacketLineReader;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.PushCertificateParser$StreamReader;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.PushCertificateParser$StringReader;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.PushCertificateStore;0
file:/Users/oboehm/.m2/repository/org/eclipse/jgit/org.eclipse.jgit/7.3.0.202506031305-r/org.eclipse.jgit-7.3.0.202506031305-r.jar;org.eclipse.jgit.transport.PushCertificateStore$1;0
